customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_binary,charge_per_month,charge_to_monthly_ratio,monthly_charge_percentile,total_charge_percentile,is_high_charger,is_low_charger,charge_above_median,monthly_to_total_ratio,expected_lifetime_value,actual_vs_expected_clv,charge_trend,revenue_efficiency,tenure_squared,tenure_log,is_new_customer,is_early_customer,is_loyal_customer,is_veteran_customer,tenure_bucket,months_remaining_1yr,months_remaining_2yr,contract_age_ratio,service_adoption_score,service_adoption_pct,is_single_service,is_full_service,security_bundle,entertainment_bundle,support_bundle,has_any_security,has_entertainment,services_per_dollar,charge_per_service,is_month_to_month,is_one_year,is_two_year,has_auto_pay,uses_electronic,uses_mailed_check,paperless_no_auto,contract_risk_score,has_fiber,has_dsl,no_internet,fiber_no_security,fiber_no_support,fiber_high_charge,is_senior,has_partner,has_dependents,has_family,senior_alone,young_family,senior_month_to_month,base_risk_score,advanced_risk_score,clv_at_risk,poly_tenure_MonthlyCharges,poly_tenure_service_adoption_score,poly_tenure_base_risk_score,poly_tenure_charge_per_service,poly_MonthlyCharges_service_adoption_score,poly_MonthlyCharges_base_risk_score,poly_MonthlyCharges_charge_per_service,poly_service_adoption_score_base_risk_score,poly_service_adoption_score_charge_per_service,poly_base_risk_score_charge_per_service,macro_gdp_growth,macro_inflation,macro_unemployment,macro_gni_per_capita,trend_churn_intent,trend_switch_carrier,trend_churn_velocity,macro_telecom_sector,macro_stress_index,macro_consumer_pressure
6689-KXGBO,Female,0,0,0,1,1,No,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,50.55,50.55,Yes,1,25.275,0.4951028403525955,0.33558142836859295,0.053741303421837285,0,0,0,0.9806013579049466,1213.1999999999998,0.04163235051886016,1.923882017126546,0.9806013579049466,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,1,0.16666666666666666,1,0,1,0,0,1,0,0.019398642095053348,25.275,1,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8.0,485.2799999999999,50.55,1.0,8.0,25.275,50.55,404.4,1277.65125,8.0,25.275,202.2,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9667-TKTVZ,Female,0,0,0,2,1,Yes,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,54.35,117.05,No,0,39.016666666666666,0.7135019811033221,0.361493681669743,0.12423683089592504,0,0,0,0.4603981363828886,1304.4,0.08966600275777539,1.3581840899625157,1.0670009115770283,4,1.0986122886681098,1,1,0,0,1.0,10,22,0.08333333333333333,1,0.16666666666666666,1,0,0,0,1,0,0,0.018066847335140017,27.175,1,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,8,9.0,586.98,108.7,2.0,16.0,54.35,54.35,434.8,1476.96125,8.0,27.175,217.4,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3657-COGMW,Female,1,0,0,52,1,Yes,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Credit card (automatic),108.1,5839.3,No,0,110.17547169811321,1.0190216917089858,0.9541388612807042,0.891523498509158,1,0,1,0.018509323151207985,2594.3999999999996,2.2498651460275876,0.9723367785075436,1.0386147771335066,2704,3.970291913552122,0,0,1,0,5.0,0,0,2.1666666666666665,5,0.8333333333333334,0,0,3,2,1,1,1,0.045829514207149404,18.016666666666666,1,0,0,1,0,0,0,3,1,0,0,0,1,1,1,0,0,0,1,0,1,4,7.0,908.0399999999997,5621.2,260.0,208.0,936.8666666666666,540.5,432.4,1947.6016666666665,20.0,90.08333333333333,72.06666666666666,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8570-KLJYJ,Female,0,0,0,36,1,Yes,DSL,1,0,0,0,0,0,One year,0,Mailed check,54.45,1893.5,No,0,51.17567567567568,0.939399201250217,0.36326849353968477,0.5827062331392873,0,0,0,0.028741092636579573,1306.8000000000002,1.4478513534179536,1.0435897435897437,0.9654803181725474,1296,3.6109179126442243,0,0,0,0,4.0,0,0,1.5,1,0.16666666666666666,1,0,1,0,0,1,0,0.018034265103697024,27.225,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.0,196.02000000000004,1960.2,36.0,108.0,980.1,54.45,163.35000000000002,1482.4012500000001,3.0,27.225,81.67500000000001,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
7754-IXRMC,Female,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.35,45.35,No,0,22.675,0.4945474372955289,0.29412182308675283,0.0440153343745563,0,0,0,0.9784250269687162,1088.4,0.04162841931338351,1.9155227032734952,0.9784250269687162,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,0,0.0,1,0,0,0,0,0,0,0.0,45.35,1,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8.0,435.36,45.35,0.0,8.0,45.35,0.0,362.8,2056.6225,0.0,0.0,362.8,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9473-CBZOP,Female,0,0,0,28,1,Yes,DSL,1,0,1,0,0,0,One year,0,Mailed check,59.0,1654.45,No,0,57.050000000000004,0.9663843457943926,0.40132046003123667,0.5452222064461167,0,0,0,0.03563985623244435,1416.0,1.1675723359209598,1.016365202411714,1.0008771929824563,784,3.367295829986474,0,0,0,0,4.0,0,0,1.1666666666666667,2,0.3333333333333333,0,0,2,0,1,1,0,0.03333333333333333,19.666666666666668,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,70.8,1652.0,56.0,28.0,550.6666666666667,118.0,59.0,1160.3333333333335,2.0,39.333333333333336,19.666666666666668,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
2969-WGHQO,Female,0,1,1,7,1,No,DSL,1,1,1,0,1,0,One year,0,Electronic check,69.45,477.05,No,0,59.63125,0.8570786920589292,0.47699843816555443,0.2767286667613233,0,0,0,0.14527769061813617,1666.8000000000002,0.28603549586281324,1.1454489227914648,0.979267166170584,49,2.0794415416798357,0,1,0,0,2.0,5,17,0.2916666666666667,4,0.6666666666666666,0,0,3,1,1,1,1,0.05677785663591199,13.89,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1.0,83.34,486.15000000000003,28.0,7.0,97.23,277.8,69.45,964.6605000000001,4.0,55.56,13.89,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
6615-NGGZJ,Male,0,0,0,14,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.55,1415.55,Yes,1,94.36999999999999,0.9379161835348683,0.8819395144114723,0.50518245066023,1,0,1,0.07098231619074512,2413.2,0.5863433021290697,1.0543147740379575,1.0048626393128415,196,2.70805020110221,0,0,0,0,3.0,0,10,0.5833333333333334,3,0.5,0,0,1,2,0,1,1,0.029542097488921715,25.1375,1,0,0,0,1,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0,0,5,7.5,904.95,1407.7,42.0,70.0,351.925,301.65,502.75,2527.575625,15.0,75.4125,125.6875,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4334-HOWRP,Male,1,1,0,72,0,No phone service,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.95,4546.0,No,0,62.273972602739725,0.9585964764304616,0.44533579440579296,0.8064745137015477,0,0,0,0.014284143391246977,1558.8000000000002,2.914476214899346,1.026488417406365,0.9719074699619445,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,6,1.0,0,1,3,2,2,1,1,0.09097801364670205,9.278571428571428,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,4676.400000000001,432.0,0.0,668.0571428571428,389.70000000000005,0.0,602.6432142857143,0.0,55.67142857142857,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4255-DDUOU,Female,0,1,1,1,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.5,20.5,Yes,1,10.25,0.4880952380952381,0.14333380661649864,0.01966491551895499,0,1,0,0.9534883720930233,492.0,0.04158215010141988,1.8222222222222222,0.9534883720930233,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,0,0.0,1,0,0,0,0,0,0,0.0,20.5,1,0,0,0,0,1,1,5,0,0,1,0,0,0,0,1,1,1,0,1,0,8,9.0,221.4,20.5,0.0,8.0,20.5,0.0,164.0,420.25,0.0,0.0,164.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5863-OOKCL,Female,0,0,0,10,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,18.85,163.2,No,0,14.836363636363636,0.7832973362131028,0.0022717591935254864,0.1489422121255147,0,1,0,0.11479902557856274,452.40000000000003,0.35994706660785175,1.1902985074626866,0.8612137203166226,100,2.3978952727983707,0,1,0,0,2.0,2,14,0.4166666666666667,0,0.0,1,0,0,0,0,0,0,0.0,18.85,1,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6.0,135.72,188.5,0.0,60.0,188.5,0.0,113.10000000000001,355.32250000000005,0.0,0.0,113.10000000000001,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
1686-STUHN,Male,0,0,0,42,1,No,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.8,849.9,No,0,19.765116279069765,0.9970671046457062,0.06552605423825074,0.37604713900326564,0,1,0,0.023269479374779647,475.20000000000005,1.7847543049139014,0.9535222309329153,1.0207782848907037,1764,3.7612001156935624,0,0,0,0,4.0,0,0,1.75,0,0.0,1,0,0,0,0,0,0,0.0,19.8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.0,47.52,831.6,0.0,84.0,831.6,0.0,39.6,392.04,0.0,0.0,39.6,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
1329-VHWNP,Female,0,0,0,7,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),25.05,189.95,No,0,23.74375,0.9431479642502482,0.20069572625301718,0.1625727672866676,0,1,0,0.1311861743912019,601.2,0.3154267685154433,1.0123768628441527,1.0771193648993478,49,2.0794415416798357,0,1,0,0,2.0,5,17,0.2916666666666667,0,0.0,1,0,0,0,0,0,0,0.0,25.05,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5.0,150.3,175.35,0.0,35.0,175.35,0.0,125.25,627.5025,0.0,0.0,125.25,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
2984-MIIZL,Male,0,0,0,4,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),74.8,321.9,Yes,1,64.38,0.8583999999999999,0.5511855743291211,0.22234843106630697,0,0,1,0.2316506658408176,1795.1999999999998,0.17921166907916714,1.1440807586417865,1.0722851432378413,16,1.6094379124341003,1,1,0,0,1.0,8,20,0.16666666666666666,1,0.16666666666666666,1,0,1,0,1,1,0,0.013192612137203167,37.4,1,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,7,7.0,628.3199999999999,299.2,4.0,28.0,149.6,74.8,523.6,2797.52,7.0,37.4,261.8,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0266-GMEAO,Male,0,1,1,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.3,8058.55,No,0,110.39109589041097,0.9656856283478532,0.9880732642339912,0.9903450234275167,1,0,1,0.014181933234485796,2743.2,2.9365753224983604,1.0261143324458435,0.9790962991762447,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,6,1.0,0,1,3,2,2,1,1,0.05203816131830009,16.32857142857143,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,2.5,342.9,8229.6,432.0,72.0,1175.6571428571428,685.8,114.3,1866.3557142857144,6.0,97.97142857142858,16.32857142857143,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5590-YRFJT,Female,0,1,0,20,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,482.8,Yes,1,22.99047619047619,0.9384779861988533,0.18202470538122958,0.27836149368166974,0,1,0,0.05053741215378255,586.8,0.8213678121810141,1.0191544263596666,0.9853061224489796,400,3.044522437723423,0,0,0,0,3.0,0,4,0.8333333333333334,0,0.0,1,0,0,0,0,0,0,0.0,24.45,1,0,0,0,1,0,1,5,0,1,0,0,0,0,0,1,0,1,0,1,0,6,7.0,205.37999999999997,489.0,0.0,120.0,489.0,0.0,146.7,597.8025,0.0,0.0,146.7,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5574-NXZIU,Male,0,0,0,63,1,No,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),109.2,7049.75,No,0,110.15234375,1.0085767833128272,0.9618060485588528,0.9558426806758483,1,0,1,0.01548771407297096,2620.8,2.688896941032878,0.9824354243542436,1.0245836118943115,3969,4.1588830833596715,0,0,1,1,5.0,0,0,2.625,6,1.0,0,1,3,2,2,1,1,0.0544464609800363,15.6,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.5,327.6,6879.6,378.0,63.0,982.8,655.2,109.2,1703.52,6.0,93.6,15.6,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0019-GFNTW,Female,0,0,0,56,0,No phone service,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),45.05,2560.1,No,0,44.9140350877193,0.9965938065671409,0.28879738747692746,0.6509300014198495,0,0,0,0.017590098004763577,1081.1999999999998,2.365644058399557,0.9811814603950937,1.0143830731436723,3136,4.04305126783455,0,0,1,0,5.0,0,0,2.3333333333333335,4,0.6666666666666666,0,0,3,0,2,1,0,0.08686210640608036,9.01,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2522.7999999999997,224.0,0.0,504.56,180.2,0.0,405.90049999999997,0.0,36.04,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4256-ZWTZI,Female,0,0,1,5,1,No,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,51.0,286.8,No,0,47.800000000000004,0.9342019543973942,0.3428226607979554,0.20729802640920061,0,0,0,0.17720639332870047,1224.0,0.23412244897959184,1.0450819672131146,1.1203125,25,1.791759469228055,1,1,0,0,1.0,7,19,0.20833333333333334,1,0.16666666666666666,1,0,0,0,1,0,0,0.019230769230769232,25.5,1,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,1,1,0,1,0,8,9.0,550.8,255.0,5.0,40.0,127.5,51.0,408.0,1300.5,8.0,25.5,204.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8309-PPCED,Female,0,1,0,72,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.45,7982.5,No,0,109.34931506849315,0.9899117667119304,0.9724549197785035,0.9880732642339912,1,0,1,0.013834784242500156,2650.8,3.0102194735651255,1.0009124200856558,1.0036588125832977,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,5,0.8333333333333334,0,0,2,2,2,1,1,0.04486316733961417,18.408333333333335,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,2.5,331.35,7952.400000000001,360.0,72.0,1325.4,552.25,110.45,2033.2004166666668,5.0,92.04166666666667,18.408333333333335,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4098-NAUKP,Male,1,1,1,68,1,Yes,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.65,5683.6,No,0,82.37101449275363,0.9729109785427561,0.6803208859860854,0.880306687491126,0,0,1,0.014891109312880414,2031.6000000000001,2.7962215881137458,1.0153408893369955,0.9872160077815604,4624,4.23410650459726,0,0,1,1,5.0,0,0,2.8333333333333335,2,0.3333333333333333,0,0,2,0,1,1,0,0.023350846468184472,28.21666666666667,1,0,0,0,1,0,1,5,1,0,0,0,1,0,1,1,1,1,0,0,1,4,6.5,660.2700000000001,5756.200000000001,136.0,272.0,1918.7333333333336,169.3,338.6,2388.5408333333335,8.0,56.43333333333334,112.86666666666667,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5196-WPYOW,Male,0,1,1,67,1,No,DSL,1,1,0,1,0,0,One year,0,Mailed check,60.05,3994.05,No,0,58.73602941176471,0.9778792478699443,0.41480903024279425,0.7657248331676842,0,0,0,0.015031100987471995,1441.1999999999998,2.769414782970462,1.0052559668147856,0.9924708337992472,4489,4.219507705176107,0,0,1,1,5.0,0,0,2.7916666666666665,3,0.5,0,0,2,0,1,1,0,0.049140049140049144,15.0125,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1.0,72.05999999999999,4023.35,201.0,67.0,1005.8375,180.14999999999998,60.05,901.5006249999999,3.0,45.037499999999994,15.0125,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4608-LCIMN,Male,0,1,1,8,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),44.65,369.15,No,0,41.016666666666666,0.9163460345041579,0.2816271475223626,0.23967059491693882,0,0,0,0.1206267729298933,1071.6,0.3441637143389894,1.0626735422451408,1.030569514237856,64,2.1972245773362196,0,1,0,0,2.0,4,16,0.3333333333333333,0,0.0,1,0,0,0,0,0,0,0.0,44.65,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,1,0,5,5.0,267.9,357.2,0.0,40.0,357.2,0.0,223.25,1993.6225,0.0,0.0,223.25,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
1485-YDHMM,Male,0,1,1,52,1,Yes,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),93.25,4631.7,No,0,87.39056603773585,0.9369746624184494,0.7869515831321879,0.8114439869373846,1,0,1,0.020128650678869774,2238.0,2.068646717284502,1.054976839498794,0.9549896907216494,2704,3.970291913552122,0,0,1,0,5.0,0,0,2.1666666666666665,3,0.5,0,0,1,1,1,1,1,0.03183023872679045,23.3125,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,1,1,1,0,1,0,4,5.5,615.45,4849.0,156.0,208.0,1212.25,279.75,373.0,2173.890625,12.0,69.9375,93.25,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4054-CUMIA,Female,0,1,1,18,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,401.95,No,0,21.155263157894737,1.04199611147116,0.12054522220644612,0.25003549623739885,0,1,0,0.0502543739918104,486.0,0.825359342915811,0.9140040384843806,1.0997264021887825,324,2.9444389791664403,0,0,0,0,3.0,0,6,0.75,0,0.0,1,0,0,0,0,0,0,0.0,20.25,1,0,0,0,0,1,1,5,0,0,1,0,0,0,0,1,1,1,0,1,0,6,7.0,170.1,364.5,0.0,108.0,364.5,0.0,121.5,410.0625,0.0,0.0,121.5,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0603-TPMIB,Female,0,1,1,59,1,Yes,No,0,0,0,0,0,0,Two year,0,Mailed check,25.45,1534.05,No,0,25.5675,1.0039594240837697,0.2153201760613375,0.5276160726962942,0,1,0,0.01657926451907104,610.8,2.507437070938215,0.9579373294438694,1.020964360587002,3481,4.0943445622221,0,0,1,0,5.0,0,0,2.4583333333333335,0,0.0,1,0,0,0,0,0,0,0.0,25.45,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,1,1,0,1,0,3,3.0,91.61999999999999,1501.55,0.0,177.0,1501.55,0.0,76.35,647.7025,0.0,0.0,76.35,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
2525-GVKQU,Female,0,0,0,60,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,20.6,1093.0,No,0,17.918032786885245,0.8691157760814249,0.1502200766718728,0.4323441715178191,0,1,0,0.018829981718464353,494.40000000000003,2.206297941057731,1.0889081455805893,0.883589329021827,3600,4.110873864173311,0,0,1,1,5.0,0,0,2.5,0,0.0,1,0,0,0,0,0,0,0.0,20.6,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.0,74.16,1236.0,0.0,180.0,1236.0,0.0,61.800000000000004,424.36000000000007,0.0,0.0,61.800000000000004,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8161-QYMTT,Male,0,0,0,7,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.1,701.3,No,0,87.6625,0.9303528787476785,0.7967485446542667,0.3393440295328695,1,0,1,0.13398832407802932,2258.3999999999996,0.3103921395060636,1.061328069928098,1.0630589661967562,49,2.0794415416798357,0,1,0,0,2.0,5,17,0.2916666666666667,2,0.3333333333333333,0,0,0,2,0,0,1,0.02103049421661409,31.366666666666664,1,0,0,0,1,0,1,5,1,0,0,1,1,1,0,0,0,0,0,0,0,5,9.5,1072.7399999999998,658.6999999999999,14.0,35.0,219.56666666666663,188.2,470.5,2951.603333333333,10.0,62.73333333333333,156.83333333333331,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9581-GVBXT,Male,0,1,1,59,0,No phone service,DSL,1,0,1,0,0,0,One year,0,Mailed check,34.8,1980.3,No,0,33.005,0.9479655337482049,0.24542098537555018,0.5925031946613659,0,1,0,0.017564225508504516,835.1999999999999,2.3682133460894526,1.0233789148654608,0.964024924544835,3481,4.0943445622221,0,0,1,0,5.0,0,0,2.4583333333333335,2,0.3333333333333333,0,0,2,0,1,1,0,0.0558659217877095,11.6,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1.0,41.76,2053.2,118.0,59.0,684.4,69.6,34.8,403.67999999999995,2.0,23.2,11.6,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5862-BRIXZ,Male,0,0,0,46,0,No phone service,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),60.75,2893.4,No,0,61.56170212765958,1.0130065645514224,0.42084339060059633,0.6788300440153344,0,0,0,0.020988805970149252,1458.0,1.983139136394791,0.9710413549176982,1.0350205687712395,2116,3.8501476017100584,0,0,0,0,4.0,0,0,1.9166666666666667,5,0.8333333333333334,0,0,2,2,2,1,1,0.08097165991902834,10.125,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2794.5,230.0,0.0,465.75,303.75,0.0,615.09375,0.0,50.625,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5404-GGUKR,Male,0,0,0,5,1,No,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,51.35,262.3,No,0,43.71666666666667,0.8485926884503396,0.346159307113446,0.19750106488712196,0,0,0,0.19502468666919862,1232.4,0.2126641803145776,1.1483414088706672,1.0176527643064985,25,1.791759469228055,1,1,0,0,1.0,7,19,0.20833333333333334,1,0.16666666666666666,1,0,1,0,0,1,0,0.019102196752626553,25.675,1,0,0,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,8,9.0,554.58,256.75,5.0,40.0,128.375,51.35,410.8,1318.41125,8.0,25.675,205.4,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3308-JSGML,Male,1,1,0,59,0,No phone service,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),64.05,3886.85,No,0,64.78083333333333,1.0111472424557753,0.435822802782905,0.7574897060911543,0,0,0,0.016474401018557815,1537.1999999999998,2.526882069951892,0.9736878776746012,1.0282807973650445,3481,4.0943445622221,0,0,1,0,5.0,0,0,2.4583333333333335,5,0.8333333333333334,0,0,2,2,2,1,1,0.0768639508070715,10.674999999999999,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,3778.95,295.0,0.0,629.8249999999999,320.25,0.0,683.7337499999999,0.0,53.37499999999999,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
2126-GSEGL,Female,0,1,0,70,1,Yes,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),84.8,5917.55,No,0,83.34577464788732,0.9826879006277193,0.6837995172511714,0.895641062047423,0,0,1,0.014327833675477946,2035.1999999999998,2.906173263922994,1.005385276903424,0.9967239346471282,4900,4.2626798770413155,0,0,1,1,5.0,0,0,2.9166666666666665,5,0.8333333333333334,0,0,2,2,2,1,1,0.05827505827505828,14.133333333333333,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,5936.0,350.0,0.0,989.3333333333333,424.0,0.0,1198.5066666666667,0.0,70.66666666666666,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3677-TNKIO,Female,0,0,0,14,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),71.0,914.0,Yes,1,60.93333333333333,0.8574108818011257,0.5125656680391878,0.390884566235979,0,0,1,0.07759562841530054,1704.0,0.5360703812316715,1.1463939720129173,0.9185929648241206,196,2.70805020110221,0,0,0,0,3.0,0,10,0.5833333333333334,0,0.0,1,0,0,0,0,0,0,0.0,71.0,1,0,0,1,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,5,7.0,596.4,994.0,0.0,70.0,994.0,0.0,355.0,5041.0,0.0,0.0,355.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0440-QEXBZ,Female,0,0,0,44,1,Yes,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.15,2139.1,No,0,47.535555555555554,0.947447680212601,0.3289791282124095,0.608689478915235,0,0,0,0.023433484416616045,1203.6,1.7757761912668106,1.0332631289776109,0.9689708280485595,1936,3.8066624897703196,0,0,0,0,4.0,0,0,1.8333333333333333,0,0.0,1,0,0,0,0,0,0,0.0,50.15,1,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,6,7.0,421.25999999999993,2206.6,0.0,264.0,2206.6,0.0,300.9,2515.0225,0.0,0.0,300.9,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
